WKT,fishing_category_FO,mw_fishinghours,ecoregion,stat_rec,c_square,lat,lon
"POLYGON ((-31.55 37.1,-31.55 37.15,-31.5 37.15,-31.5 37.1,-31.55 37.1))",Static,0.45975,Azores,03B8,7303:371:215:1,37.125,-31.525
"POLYGON ((-26.2 41.9,-26.2 41.95,-26.15 41.95,-26.15 41.9,-26.2 41.9))",Static,0.07751,Azores,12C3,7402:216:391:2,41.925,-26.175
"POLYGON ((-32.65 37.3,-32.65 37.35,-32.6 37.35,-32.6 37.3,-32.65 37.3))",Static,0.145537983333333,Azores,03B7,7303:372:236:1,37.325,-32.625
"POLYGON ((-33.8 41.65,-33.8 41.7,-33.75 41.7,-33.75 41.65,-33.8 41.65))",Static,0.206180325,Azores,12B6,7403:113:467:4,41.675,-33.775
"POLYGON ((-31.8 41.9,-31.8 41.95,-31.75 41.95,-31.75 41.9,-31.8 41.9))",Static,0.0660079583333333,Azores,12B8,7403:111:497:2,41.925,-31.775
"POLYGON ((-23.5 39.1,-23.5 39.15,-23.45 39.15,-23.45 39.1,-23.5 39.1))",Static,0.0775338145833332,Azores,07C6,7302:393:114:2,39.125,-23.475
"POLYGON ((-29.2 38.0,-29.2 38.05,-29.15 38.05,-29.15 38.0,-29.2 38.0))",Static,0.5405,Azores,05C0,7302:489:101:2,38.025,-29.175
"POLYGON ((-23.9 39.8,-23.9 39.85,-23.85 39.85,-23.85 39.8,-23.9 39.8))",Static,0.0760157291666667,Azores,08C6,7302:393:488:2,39.825,-23.875
"POLYGON ((-33.25 37.85,-33.25 37.9,-33.2 37.9,-33.2 37.85,-33.25 37.85))",Static,0.204402916666667,Azores,04B6,7303:373:382:3,37.875,-33.225
"POLYGON ((-28.2 42.4,-28.2 42.45,-28.15 42.45,-28.15 42.4,-28.2 42.4))",Static,0.213237,Azores,13C1,7402:228:141:2,42.425,-28.175
"POLYGON ((-28.95 41.35,-28.95 41.4,-28.9 41.4,-28.9 41.35,-28.95 41.35))",Static,0.0509737708333335,Azores,11C1,7402:218:239:3,41.375,-28.925
"POLYGON ((-34.8 39.15,-34.8 39.2,-34.75 39.2,-34.75 39.15,-34.8 39.15))",Static,0.07751,Azores,07B5,7303:394:217:4,39.175,-34.775
"POLYGON ((-33.35 37.25,-33.35 37.3,-33.3 37.3,-33.3 37.25,-33.35 37.25))",Static,2.13875,Azores,03B6,7303:373:123:3,37.275,-33.325
"POLYGON ((-33.55 38.5,-33.55 38.55,-33.5 38.55,-33.5 38.5,-33.55 38.5))",Static,0.130161858333333,Azores,06B6,7303:383:455:1,38.525,-33.525
"POLYGON ((-35.05 39.85,-35.05 39.9,-35.0 39.9,-35.0 39.85,-35.05 39.85))",Static,0.176165625,Azores,08B4,7303:495:380:3,39.875,-35.025
"POLYGON ((-32.95 37.55,-32.95 37.6,-32.9 37.6,-32.9 37.55,-32.95 37.55))",Static,0.273110625,Azores,04B7,7303:372:459:3,37.575,-32.925
"POLYGON ((-24.75 40.55,-24.75 40.6,-24.7 40.6,-24.7 40.55,-24.75 40.55))",Static,0.1258148,Azores,10C5,7402:104:457:3,40.575,-24.725
"POLYGON ((-26.35 40.65,-26.35 40.7,-26.3 40.7,-26.3 40.65,-26.35 40.65))",Static,0.112393333333333,Azores,10C3,7402:206:363:3,40.675,-26.325
"POLYGON ((-33.5 36.95,-33.5 37.0,-33.45 37.0,-33.45 36.95,-33.5 36.95))",Static,0.06671875,Azores,02B6,7303:363:394:4,36.975,-33.475
"POLYGON ((-33.25 38.05,-33.25 38.1,-33.2 38.1,-33.2 38.05,-33.25 38.05))",Static,0.124062,Azores,05B6,7303:383:102:3,38.075,-33.225
"POLYGON ((-34.3 37.8,-34.3 37.85,-34.25 37.85,-34.25 37.8,-34.3 37.8))",Static,1.58618325875,Azores,04B5,7303:374:382:2,37.825,-34.275
"POLYGON ((-33.95 38.2,-33.95 38.25,-33.9 38.25,-33.9 38.2,-33.95 38.2))",Static,0.12578125,Azores,05B6,7303:383:229:1,38.225,-33.925
"POLYGON ((-32.35 36.2,-32.35 36.25,-32.3 36.25,-32.3 36.2,-32.35 36.2))",Static,0.0948374375,Azores,01B7,7303:362:123:1,36.225,-32.325
"POLYGON ((-23.15 39.3,-23.15 39.35,-23.1 39.35,-23.1 39.3,-23.15 39.3))",Static,0.11459376125,Azores,07C6,7302:393:131:1,39.325,-23.125
"POLYGON ((-34.4 37.9,-34.4 37.95,-34.35 37.95,-34.35 37.9,-34.4 37.9))",Static,0.141636875,Azores,04B5,7303:374:393:2,37.925,-34.375
"POLYGON ((-33.95 37.65,-33.95 37.7,-33.9 37.7,-33.9 37.65,-33.95 37.65))",Static,0.373210545833333,Azores,04B6,7303:373:469:3,37.675,-33.925
"POLYGON ((-22.2 39.35,-22.2 39.4,-22.15 39.4,-22.15 39.35,-22.2 39.35))",Static,0.14375,Azores,07C7,7302:392:131:4,39.375,-22.175
"POLYGON ((-30.25 42.3,-30.25 42.35,-30.2 42.35,-30.2 42.3,-30.25 42.3))",Static,0.0509737708333335,Azores,13B9,7403:120:132:1,42.325,-30.225
"POLYGON ((-33.8 37.95,-33.8 38.0,-33.75 38.0,-33.75 37.95,-33.8 37.95))",Static,0.110295,Azores,04B6,7303:373:497:4,37.975,-33.775
"POLYGON ((-29.05 42.35,-29.05 42.4,-29.0 42.4,-29.0 42.35,-29.05 42.35))",Static,0.078184,Azores,13C0,7402:229:130:3,42.375,-29.025
"POLYGON ((-31.15 36.25,-31.15 36.3,-31.1 36.3,-31.1 36.25,-31.15 36.25))",Static,0.1103248,Azores,01B8,7303:361:121:3,36.275,-31.125
"POLYGON ((-32.8 37.65,-32.8 37.7,-32.75 37.7,-32.75 37.65,-32.8 37.65))",Static,0.066737325,Azores,04B7,7303:372:467:4,37.675,-32.775
"POLYGON ((-31.4 37.4,-31.4 37.45,-31.35 37.45,-31.35 37.4,-31.4 37.4))",Static,0.21492985,Azores,03B8,7303:371:143:2,37.425,-31.375
"POLYGON ((-32.1 36.65,-32.1 36.7,-32.05 36.7,-32.05 36.65,-32.1 36.65))",Static,0.0927035,Azores,02B7,7303:362:360:4,36.675,-32.075
"POLYGON ((-28.65 41.8,-28.65 41.85,-28.6 41.85,-28.6 41.8,-28.65 41.8))",Static,0.2169616125,Azores,12C1,7402:218:486:1,41.825,-28.625
"POLYGON ((-35.25 39.4,-35.25 39.45,-35.2 39.45,-35.2 39.4,-35.25 39.4))",Static,0.1229925,Azores,07B4,7303:495:142:1,39.425,-35.225
"POLYGON ((-31.0 38.25,-31.0 38.3,-30.95 38.3,-30.95 38.25,-31.0 38.25))",Static,2.02425,Azores,05B9,7303:380:229:4,38.275,-30.975
"POLYGON ((-29.75 36.2,-29.75 36.25,-29.7 36.25,-29.7 36.2,-29.75 36.2))",Static,36.8813198333333,Azores,01C0,7302:469:227:1,36.225,-29.725
"POLYGON ((-31.75 36.25,-31.75 36.3,-31.7 36.3,-31.7 36.25,-31.75 36.25))",Static,0.204402925,Azores,01B8,7303:361:227:3,36.275,-31.725
"POLYGON ((-34.6 38.9,-34.6 38.95,-34.55 38.95,-34.55 38.9,-34.6 38.9))",Static,0.12578125,Azores,06B5,7303:384:495:2,38.925,-34.575
"POLYGON ((-21.3 37.15,-21.3 37.2,-21.25 37.2,-21.25 37.15,-21.3 37.15))",Static,0.0385088,Azores,03C8,7302:371:112:4,37.175,-21.275
"POLYGON ((-29.75 36.8,-29.75 36.85,-29.7 36.85,-29.7 36.8,-29.75 36.8))",Static,0.12578125,Azores,02C0,7302:469:487:1,36.825,-29.725
"POLYGON ((-32.85 37.45,-32.85 37.5,-32.8 37.5,-32.8 37.45,-32.85 37.45))",Static,0.06630859375,Azores,03B7,7303:372:248:3,37.475,-32.825
"POLYGON ((-34.85 40.0,-34.85 40.05,-34.8 40.05,-34.8 40.0,-34.85 40.0))",Static,0.0252825,Azores,09B5,7403:104:208:1,40.025,-34.825
"POLYGON ((-23.0 39.75,-23.0 39.8,-22.95 39.8,-22.95 39.75,-23.0 39.75))",Static,0.141675208333333,Azores,08C7,7302:392:479:4,39.775,-22.975
"POLYGON ((-31.4 37.15,-31.4 37.2,-31.35 37.2,-31.35 37.15,-31.4 37.15))",Static,1.12699686041667,Azores,03B8,7303:371:113:4,37.175,-31.375
"POLYGON ((-31.2 37.0,-31.2 37.05,-31.15 37.05,-31.15 37.0,-31.2 37.0))",Static,0.112715175,Azores,03B8,7303:371:101:2,37.025,-31.175
"POLYGON ((-34.3 40.5,-34.3 40.55,-34.25 40.55,-34.25 40.5,-34.3 40.5))",Static,0.204350208333333,Azores,10B5,7403:104:352:2,40.525,-34.275
"POLYGON ((-28.65 41.4,-28.65 41.45,-28.6 41.45,-28.6 41.4,-28.65 41.4))",Static,0.0951289583333332,Azores,11C1,7402:218:246:1,41.425,-28.625
"POLYGON ((-24.7 40.8,-24.7 40.85,-24.65 40.85,-24.65 40.8,-24.7 40.8))",Static,0.095152925,Azores,10C5,7402:104:486:2,40.825,-24.675
"POLYGON ((-30.35 36.8,-30.35 36.85,-30.3 36.85,-30.3 36.8,-30.35 36.8))",Static,0.0501839722222223,Azores,02B9,7303:360:383:1,36.825,-30.325
"POLYGON ((-32.75 37.4,-32.75 37.45,-32.7 37.45,-32.7 37.4,-32.75 37.4))",Static,0.150553408333333,Azores,03B7,7303:372:247:1,37.425,-32.725
"POLYGON ((-34.05 40.65,-34.05 40.7,-34.0 40.7,-34.0 40.65,-34.05 40.65))",Static,0.1103248,Azores,10B5,7403:104:360:3,40.675,-34.025
"POLYGON ((-33.2 38.05,-33.2 38.1,-33.15 38.1,-33.15 38.05,-33.2 38.05))",Static,0.1229925,Azores,05B6,7303:383:101:4,38.075,-33.175
"POLYGON ((-34.8 38.6,-34.8 38.65,-34.75 38.65,-34.75 38.6,-34.8 38.6))",Static,0.126328125,Azores,06B5,7303:384:467:2,38.625,-34.775
"POLYGON ((-31.35 42.2,-31.35 42.25,-31.3 42.25,-31.3 42.2,-31.35 42.2))",Static,0.107536052708333,Azores,13B8,7403:121:123:1,42.225,-31.325
"POLYGON ((-31.75 36.95,-31.75 37.0,-31.7 37.0,-31.7 36.95,-31.75 36.95))",Static,0.112422083333333,Azores,02B8,7303:361:497:3,36.975,-31.725
"POLYGON ((-33.15 37.65,-33.15 37.7,-33.1 37.7,-33.1 37.65,-33.15 37.65))",Static,0.1229925,Azores,04B6,7303:373:361:3,37.675,-33.125
"POLYGON ((-34.05 38.2,-34.05 38.25,-34.0 38.25,-34.0 38.2,-34.05 38.2))",Static,0.0652418129166667,Azores,05B5,7303:384:120:1,38.225,-34.025
"POLYGON ((-23.45 39.85,-23.45 39.9,-23.4 39.9,-23.4 39.85,-23.45 39.85))",Static,0.0775338145833332,Azores,08C6,7302:393:384:3,39.875,-23.425
"POLYGON ((-27.35 40.8,-27.35 40.85,-27.3 40.85,-27.3 40.8,-27.35 40.8))",Static,0.07786625,Azores,10C2,7402:207:383:1,40.825,-27.325
"POLYGON ((-34.95 38.95,-34.95 39.0,-34.9 39.0,-34.9 38.95,-34.95 38.95))",Static,0.15106375,Azores,06B5,7303:384:499:3,38.975,-34.925
"POLYGON ((-32.5 36.7,-32.5 36.75,-32.45 36.75,-32.45 36.7,-32.5 36.7))",Static,0.06671875,Azores,02B7,7303:362:374:2,36.725,-32.475
"POLYGON ((-30.9 37.0,-30.9 37.05,-30.85 37.05,-30.85 37.0,-30.9 37.0))",Static,0.0331545,Azores,03B9,7303:370:208:2,37.025,-30.875
"POLYGON ((-24.55 40.6,-24.55 40.65,-24.5 40.65,-24.5 40.6,-24.55 40.6))",Static,0.1416752,Azores,10C5,7402:104:465:1,40.625,-24.525
"POLYGON ((-29.1 41.3,-29.1 41.35,-29.05 41.35,-29.05 41.3,-29.1 41.3))",Static,0.0505525,Azores,11C0,7402:219:130:2,41.325,-29.075
"POLYGON ((-34.95 38.65,-34.95 38.7,-34.9 38.7,-34.9 38.65,-34.95 38.65))",Static,0.076308,Azores,06B5,7303:384:469:3,38.675,-34.925
"POLYGON ((-26.45 40.9,-26.45 40.95,-26.4 40.95,-26.4 40.9,-26.45 40.9))",Static,0.0082053125,Azores,10C3,7402:206:394:1,40.925,-26.425
"POLYGON ((-22.95 39.85,-22.95 39.9,-22.9 39.9,-22.9 39.85,-22.95 39.85))",Static,0.0782080216666668,Azores,08C7,7302:392:489:3,39.875,-22.925
"POLYGON ((-34.3 37.85,-34.3 37.9,-34.25 37.9,-34.25 37.85,-34.3 37.85))",Static,0.502924802916667,Azores,04B5,7303:374:382:4,37.875,-34.275
"POLYGON ((-28.8 38.45,-28.8 38.5,-28.75 38.5,-28.75 38.45,-28.8 38.45))",Static,1.37685,Azores,05C1,7302:488:247:4,38.475,-28.775
"POLYGON ((-34.65 40.15,-34.65 40.2,-34.6 40.2,-34.6 40.15,-34.65 40.15))",Static,0.02443975,Azores,09B5,7403:104:216:3,40.175,-34.625
"POLYGON ((-29.5 41.1,-29.5 41.15,-29.45 41.15,-29.45 41.1,-29.5 41.1))",Static,0.10064895,Azores,11C0,7402:219:114:2,41.125,-29.475
"POLYGON ((-29.4 42.25,-29.4 42.3,-29.35 42.3,-29.35 42.25,-29.4 42.25))",Static,0.0509737708333335,Azores,13C0,7402:229:123:4,42.275,-29.375
"POLYGON ((-24.0 40.4,-24.0 40.45,-23.95 40.45,-23.95 40.4,-24.0 40.4))",Static,0.0777538916666667,Azores,09C6,7402:103:249:2,40.425,-23.975
"POLYGON ((-21.1 37.6,-21.1 37.65,-21.05 37.65,-21.05 37.6,-21.1 37.6))",Static,0.0951289583333332,Azores,04C8,7302:371:360:2,37.625,-21.075
"POLYGON ((-30.85 37.35,-30.85 37.4,-30.8 37.4,-30.8 37.35,-30.85 37.35))",Static,0.112422083333333,Azores,03B9,7303:370:238:3,37.375,-30.825
"POLYGON ((-28.6 38.5,-28.6 38.55,-28.55 38.55,-28.55 38.5,-28.6 38.5))",Static,1.92104345863095,Azores,06C1,7302:488:455:2,38.525,-28.575
"POLYGON ((-33.75 37.2,-33.75 37.25,-33.7 37.25,-33.7 37.2,-33.75 37.2))",Static,0.1229925,Azores,03B6,7303:373:227:1,37.225,-33.725
"POLYGON ((-33.25 41.25,-33.25 41.3,-33.2 41.3,-33.2 41.25,-33.25 41.25))",Static,0.0959561666666667,Azores,11B6,7403:113:122:3,41.275,-33.225
"POLYGON ((-30.75 36.95,-30.75 37.0,-30.7 37.0,-30.7 36.95,-30.75 36.95))",Static,0.0775338145833332,Azores,02B9,7303:360:497:3,36.975,-30.725
"POLYGON ((-25.65 41.55,-25.65 41.6,-25.6 41.6,-25.6 41.55,-25.65 41.55))",Static,0.0504597083333333,Azores,12C4,7402:215:456:3,41.575,-25.625
"POLYGON ((-32.15 36.95,-32.15 37.0,-32.1 37.0,-32.1 36.95,-32.15 36.95))",Static,0.55175,Azores,02B7,7303:362:391:3,36.975,-32.125
"POLYGON ((-30.65 41.9,-30.65 41.95,-30.6 41.95,-30.6 41.9,-30.65 41.9))",Static,0.17620875,Azores,12B9,7403:110:496:1,41.925,-30.625
"POLYGON ((-34.65 39.55,-34.65 39.6,-34.6 39.6,-34.6 39.55,-34.65 39.55))",Static,0.0951289583333332,Azores,08B5,7303:394:456:3,39.575,-34.625
"POLYGON ((-35.3 40.1,-35.3 40.15,-35.25 40.15,-35.25 40.1,-35.3 40.1))",Static,0.0252825,Azores,09B4,7403:205:112:2,40.125,-35.275
"POLYGON ((-21.25 38.15,-21.25 38.2,-21.2 38.2,-21.2 38.15,-21.25 38.15))",Static,0.0381830625,Azores,05C8,7302:381:112:3,38.175,-21.225
"POLYGON ((-29.3 37.8,-29.3 37.85,-29.25 37.85,-29.25 37.8,-29.3 37.8))",Static,1.611,Azores,04C0,7302:479:382:2,37.825,-29.275
"POLYGON ((-28.7 38.5,-28.7 38.55,-28.65 38.55,-28.65 38.5,-28.7 38.5))",Static,0.0882575,Azores,06C1,7302:488:456:2,38.525,-28.675
"POLYGON ((-32.75 37.15,-32.75 37.2,-32.7 37.2,-32.7 37.15,-32.75 37.15))",Static,0.123320166666667,Azores,03B7,7303:372:217:3,37.175,-32.725
"POLYGON ((-34.5 37.5,-34.5 37.55,-34.45 37.55,-34.45 37.5,-34.5 37.5))",Static,0.126875,Azores,04B5,7303:374:354:2,37.525,-34.475
"POLYGON ((-24.65 36.0,-24.65 36.05,-24.6 36.05,-24.6 36.0,-24.65 36.0))",Static,51.38784,Azores,01C5,7302:364:206:1,36.025,-24.625
"POLYGON ((-25.8 41.5,-25.8 41.55,-25.75 41.55,-25.75 41.5,-25.8 41.5))",Static,0.095152925,Azores,12C4,7402:215:457:2,41.525,-25.775
"POLYGON ((-29.8 41.45,-29.8 41.5,-29.75 41.5,-29.75 41.45,-29.8 41.45))",Static,0.0378675,Azores,11C0,7402:219:247:4,41.475,-29.775
"POLYGON ((-32.1 36.9,-32.1 36.95,-32.05 36.95,-32.05 36.9,-32.1 36.9))",Static,0.0742256125,Azores,02B7,7303:362:390:2,36.925,-32.075
"POLYGON ((-26.05 41.1,-26.05 41.15,-26.0 41.15,-26.0 41.1,-26.05 41.1))",Static,0.0951289583333332,Azores,11C3,7402:216:110:1,41.125,-26.025
"POLYGON ((-29.7 36.8,-29.7 36.85,-29.65 36.85,-29.65 36.8,-29.7 36.8))",Static,0.12578125,Azores,02C0,7302:469:486:2,36.825,-29.675
"POLYGON ((-32.6 37.6,-32.6 37.65,-32.55 37.65,-32.55 37.6,-32.6 37.6))",Static,0.06671875,Azores,04B7,7303:372:465:2,37.625,-32.575
"POLYGON ((-35.0 38.55,-35.0 38.6,-34.95 38.6,-34.95 38.55,-35.0 38.55))",Static,0.141636875,Azores,06B5,7303:384:459:4,38.575,-34.975
"POLYGON ((-28.75 41.95,-28.75 42.0,-28.7 42.0,-28.7 41.95,-28.75 41.95))",Static,0.27284375,Azores,12C1,7402:218:497:3,41.975,-28.725
"POLYGON ((-25.4 40.5,-25.4 40.55,-25.35 40.55,-25.35 40.5,-25.4 40.5))",Static,0.17620875,Azores,10C4,7402:205:353:2,40.525,-25.375
"POLYGON ((-24.3 39.6,-24.3 39.65,-24.25 39.65,-24.25 39.6,-24.3 39.6))",Static,0.076308,Azores,08C5,7302:394:362:2,39.625,-24.275
"POLYGON ((-32.9 37.3,-32.9 37.35,-32.85 37.35,-32.85 37.3,-32.9 37.3))",Static,0.3933954775,Azores,03B7,7303:372:238:2,37.325,-32.875
"POLYGON ((-27.4 36.1,-27.4 36.15,-27.35 36.15,-27.35 36.1,-27.4 36.1))",Static,0.126328125,Azores,01C2,7302:467:113:2,36.125,-27.375
"POLYGON ((-29.95 36.1,-29.95 36.15,-29.9 36.15,-29.9 36.1,-29.95 36.1))",Static,0.124033,Azores,01C0,7302:469:219:1,36.125,-29.925
"POLYGON ((-32.8 38.0,-32.8 38.05,-32.75 38.05,-32.75 38.0,-32.8 38.0))",Static,0.1229925,Azores,05B7,7303:382:207:2,38.025,-32.775
"POLYGON ((-32.5 41.55,-32.5 41.6,-32.45 41.6,-32.45 41.55,-32.5 41.55))",Static,0.141636875,Azores,12B7,7403:112:354:4,41.575,-32.475
"POLYGON ((-33.75 37.3,-33.75 37.35,-33.7 37.35,-33.7 37.3,-33.75 37.3))",Static,0.271889296666667,Azores,03B6,7303:373:237:1,37.325,-33.725
"POLYGON ((-24.0 40.3,-24.0 40.35,-23.95 40.35,-23.95 40.3,-24.0 40.3))",Static,0.07786625,Azores,09C6,7402:103:239:2,40.325,-23.975
"POLYGON ((-27.5 36.15,-27.5 36.2,-27.45 36.2,-27.45 36.15,-27.5 36.15))",Static,0.12578125,Azores,01C2,7302:467:114:4,36.175,-27.475
"POLYGON ((-35.05 40.5,-35.05 40.55,-35.0 40.55,-35.0 40.5,-35.05 40.5))",Static,0.141636875,Azores,10B4,7403:205:350:1,40.525,-35.025
"POLYGON ((-29.3 42.0,-29.3 42.05,-29.25 42.05,-29.25 42.0,-29.3 42.0))",Static,0.204402925,Azores,13C0,7402:229:102:2,42.025,-29.275
"POLYGON ((-31.65 37.0,-31.65 37.05,-31.6 37.05,-31.6 37.0,-31.65 37.0))",Static,0.210989889583333,Azores,03B8,7303:371:206:1,37.025,-31.625
"POLYGON ((-30.55 36.8,-30.55 36.85,-30.5 36.85,-30.5 36.8,-30.55 36.8))",Static,0.0621953333333333,Azores,02B9,7303:360:485:1,36.825,-30.525
"POLYGON ((-25.05 41.0,-25.05 41.05,-25.0 41.05,-25 41,-25.05 41.0))",Static,0.1258148,Azores,11C4,7402:215:100:1,41.025,-25.025
"POLYGON ((-34.2 39.65,-34.2 39.7,-34.15 39.7,-34.15 39.65,-34.2 39.65))",Static,0.0252825,Azores,08B5,7303:394:361:4,39.675,-34.175
"POLYGON ((-35.4 39.35,-35.4 39.4,-35.35 39.4,-35.35 39.35,-35.4 39.35))",Static,0.077529175,Azores,07B4,7303:495:133:4,39.375,-35.375
"POLYGON ((-23.05 37.3,-23.05 37.35,-23.0 37.35,-23.0 37.3,-23.05 37.3))",Static,0.0513950416666668,Azores,03C6,7302:373:130:1,37.325,-23.025
"POLYGON ((-29.9 40.35,-29.9 40.4,-29.85 40.4,-29.85 40.35,-29.9 40.35))",Static,0.44675,Azores,09C0,7402:209:238:4,40.375,-29.875
"POLYGON ((-33.1 36.5,-33.1 36.55,-33.05 36.55,-33.05 36.5,-33.1 36.5))",Static,0.249343527083333,Azores,02B6,7303:363:350:2,36.525,-33.075
"POLYGON ((-31.6 41.95,-31.6 42.0,-31.55 42.0,-31.55 41.95,-31.6 41.95))",Static,0.076623625,Azores,12B8,7403:111:495:4,41.975,-31.575
"POLYGON ((-35.15 38.25,-35.15 38.3,-35.1 38.3,-35.1 38.25,-35.15 38.25))",Static,0.1229925,Azores,05B4,7303:485:121:3,38.275,-35.125
"POLYGON ((-32.7 41.5,-32.7 41.55,-32.65 41.55,-32.65 41.5,-32.7 41.5))",Static,0.217857666666667,Azores,12B7,7403:112:456:2,41.525,-32.675
"POLYGON ((-35.3 38.85,-35.3 38.9,-35.25 38.9,-35.25 38.85,-35.3 38.85))",Static,0.1416752,Azores,06B4,7303:485:382:4,38.875,-35.275
"POLYGON ((-21.85 36.0,-21.85 36.05,-21.8 36.05,-21.8 36.0,-21.85 36.0))",Static,35.38905,Azores,01C8,7302:361:208:1,36.025,-21.825
"POLYGON ((-29.25 37.95,-29.25 38.0,-29.2 38.0,-29.2 37.95,-29.25 37.95))",Static,0.52775,Azores,04C0,7302:479:392:3,37.975,-29.225
"POLYGON ((-28.0 42.0,-28.0 42.05,-27.95 42.05,-27.95 42.0,-28.0 42.0))",Static,0.12296375,Azores,13C2,7402:227:209:2,42.025,-27.975
"POLYGON ((-33.7 37.0,-33.7 37.05,-33.65 37.05,-33.65 37.0,-33.7 37.0))",Static,0.077529175,Azores,03B6,7303:373:206:2,37.025,-33.675
"POLYGON ((-34.0 39.55,-34.0 39.6,-33.95 39.6,-33.95 39.55,-34.0 39.55))",Static,0.12578125,Azores,08B6,7303:393:459:4,39.575,-33.975
"POLYGON ((-29.05 41.55,-29.05 41.6,-29.0 41.6,-29.0 41.55,-29.05 41.55))",Static,0.066171875,Azores,12C0,7402:219:350:3,41.575,-29.025
"POLYGON ((-28.15 41.5,-28.15 41.55,-28.1 41.55,-28.1 41.5,-28.15 41.5))",Static,0.1532202,Azores,12C1,7402:218:351:1,41.525,-28.125
"POLYGON ((-33.35 36.9,-33.35 36.95,-33.3 36.95,-33.3 36.9,-33.35 36.9))",Static,0.06671875,Azores,02B6,7303:363:393:1,36.925,-33.325
"POLYGON ((-34.65 38.0,-34.65 38.05,-34.6 38.05,-34.6 38.0,-34.65 38.0))",Static,0.177826743125,Azores,05B5,7303:384:206:1,38.025,-34.625
"POLYGON ((-31.0 37.25,-31.0 37.3,-30.95 37.3,-30.95 37.25,-31.0 37.25))",Static,0.27535835,Azores,03B9,7303:370:229:4,37.275,-30.975
"POLYGON ((-30.8 36.05,-30.8 36.1,-30.75 36.1,-30.75 36.05,-30.8 36.05))",Static,0.666729916666667,Azores,01B9,7303:360:207:4,36.075,-30.775
"POLYGON ((-33.7 37.1,-33.7 37.15,-33.65 37.15,-33.65 37.1,-33.7 37.1))",Static,0.246694166666667,Azores,03B6,7303:373:216:2,37.125,-33.675
"POLYGON ((-31.55 36.6,-31.55 36.65,-31.5 36.65,-31.5 36.6,-31.55 36.6))",Static,0.15942225,Azores,02B8,7303:361:465:1,36.625,-31.525
"POLYGON ((-22.4 39.6,-22.4 39.65,-22.35 39.65,-22.35 39.6,-22.4 39.6))",Static,0.216037083333333,Azores,08C7,7302:392:363:2,39.625,-22.375
"POLYGON ((-33.75 38.55,-33.75 38.6,-33.7 38.6,-33.7 38.55,-33.75 38.55))",Static,0.12578125,Azores,06B6,7303:383:457:3,38.575,-33.725
"POLYGON ((-28.7 36.0,-28.7 36.05,-28.65 36.05,-28.65 36.0,-28.7 36.0))",Static,48.34295,Azores,01C1,7302:468:206:2,36.025,-28.675
"POLYGON ((-22.65 36.95,-22.65 37.0,-22.6 37.0,-22.6 36.95,-22.65 36.95))",Static,0.0955425625,Azores,02C7,7302:362:496:3,36.975,-22.625
"POLYGON ((-31.2 37.2,-31.2 37.25,-31.15 37.25,-31.15 37.2,-31.2 37.2))",Static,0.113399666666667,Azores,03B8,7303:371:121:2,37.225,-31.175
"POLYGON ((-30.9 36.3,-30.9 36.35,-30.85 36.35,-30.85 36.3,-30.9 36.3))",Static,0.161191458333333,Azores,01B9,7303:360:238:2,36.325,-30.875
"POLYGON ((-32.65 36.25,-32.65 36.3,-32.6 36.3,-32.6 36.25,-32.65 36.25))",Static,0.0753675,Azores,01B7,7303:362:226:3,36.275,-32.625
"POLYGON ((-33.55 40.55,-33.55 40.6,-33.5 40.6,-33.5 40.55,-33.55 40.55))",Static,0.06673655,Azores,10B6,7403:103:455:3,40.575,-33.525
"POLYGON ((-34.05 40.05,-34.05 40.1,-34.0 40.1,-34.0 40.05,-34.05 40.05))",Static,0.10306915,Azores,09B5,7403:104:100:3,40.075,-34.025
"POLYGON ((-24.0 40.65,-24.0 40.7,-23.95 40.7,-23.95 40.65,-24.0 40.65))",Static,0.14375,Azores,10C6,7402:103:469:4,40.675,-23.975
"POLYGON ((-34.75 38.0,-34.75 38.05,-34.7 38.05,-34.7 38.0,-34.75 38.0))",Static,0.0652418129166667,Azores,05B5,7303:384:207:1,38.025,-34.725
"POLYGON ((-34.8 37.9,-34.8 37.95,-34.75 37.95,-34.75 37.9,-34.8 37.9))",Static,0.0954046944444445,Azores,04B5,7303:374:497:2,37.925,-34.775
"POLYGON ((-28.15 42.35,-28.15 42.4,-28.1 42.4,-28.1 42.35,-28.15 42.35))",Static,0.0951289583333332,Azores,13C1,7402:228:131:3,42.375,-28.125
"POLYGON ((-28.65 38.65,-28.65 38.7,-28.6 38.7,-28.6 38.65,-28.65 38.65))",Static,0.198459158333333,Azores,06C1,7302:488:466:3,38.675,-28.625
"POLYGON ((-28.9 37.6,-28.9 37.65,-28.85 37.65,-28.85 37.6,-28.9 37.6))",Static,1.58125,Azores,04C1,7302:478:468:2,37.625,-28.875
"POLYGON ((-31.85 37.4,-31.85 37.45,-31.8 37.45,-31.8 37.4,-31.85 37.4))",Static,0.299967375,Azores,03B8,7303:371:248:1,37.425,-31.825
"POLYGON ((-34.25 39.95,-34.25 40.0,-34.2 40.0,-34.2 39.95,-34.25 39.95))",Static,0.0252825,Azores,08B5,7303:394:392:3,39.975,-34.225
"POLYGON ((-29.35 41.75,-29.35 41.8,-29.3 41.8,-29.3 41.75,-29.35 41.75))",Static,0.21139875,Azores,12C0,7402:219:373:3,41.775,-29.325
